image_name,class,shape_hu_feat_0,shape_hu_feat_1,shape_hu_feat_2,shape_hu_feat_3,shape_hu_feat_4,shape_hu_feat_5,shape_hu_feat_6
image_6855,OM5P2,2.9183547810042914,7.998526109046212,7.999988132448845,7.999913567191493,-8.0,7.999999999915842,8.0
image_6856,OM5P2,2.853168471961635,7.988894525315517,7.999991609019161,7.999272707170252,7.999999999999999,7.999999997588218,-8.0
image_6857,OM5P2,2.9278354041246932,7.989358518382046,7.999926807365555,7.999591741568727,-7.999999999999999,-7.999999999008321,7.999999999999998
image_6858,OM5P2,2.9282959081127826,7.994718178335483,7.999957285226601,7.999729896773442,-8.0,-7.999999999969385,-7.999999999999999
image_6859,OM5P2,2.8550840281552032,7.989268440450826,7.999991230013078,7.999291340515023,7.999999999999999,7.999999997645953,-8.0
image_6860,OM5P2,2.7408138986783435,7.981809437826661,7.99998077245961,7.998419936616992,7.999999999999994,7.999999993030827,-7.999999999999998
image_6861,OM5P2,2.928719630728056,7.990981903666091,7.999933021532436,7.999612337084165,-7.999999999999999,-7.999999999435893,7.999999999999998
image_6862,OM5P2,2.8517043775940385,7.992291856055249,7.999927354559952,7.999541358506308,-7.999999999999999,7.999999999983698,7.999999999999998
image_6863,OM5P2,2.9282959081127826,7.994718178335483,7.999957285226601,7.999729896773442,-8.0,-7.999999999969385,-7.999999999999999
image_6864,OM5P2,2.8608036512779775,7.93417057977457,7.9999949571943345,7.9993111885567245,7.999999999999999,-7.99999997258879,8.0
image_6865,OM5P2,2.9282959081127826,7.994718178335483,7.999957285226601,7.999729896773442,-8.0,-7.999999999969385,-7.999999999999999
image_6866,OM5P2,2.8879533892105935,7.993596155377109,7.999941941586982,7.9996399593792455,-8.0,-7.999999999882857,7.999999999999999
image_6867,OM5P2,2.9249168636330385,7.982265837767123,7.999968243641377,7.9994656950718035,8.0,7.999999993285821,7.999999999999998
image_6868,OM5P2,2.918175565556224,7.9848276596784284,7.999975426984578,7.999589342234669,8.0,7.999999994980132,7.999999999999999
image_6869,OM5P2,2.915350792226748,7.988158018897876,7.999979667015632,7.99965081156906,8.0,7.999999996218386,7.999999999999999
image_6870,OM5P2,2.9282959081127826,7.994718178335483,7.999957285226601,7.999729896773442,-8.0,-7.999999999969385,-7.999999999999999
image_6871,OM5P2,2.852944495036005,7.98988212869792,7.999991348583405,7.9992743457976045,7.999999999999999,7.999999997775259,-8.0
image_6872,OM5P2,2.9268023460056094,7.994682494051497,7.99995604312356,7.999727705628809,-8.0,-7.999999999921901,7.999999999999999
image_6873,OM5P2,2.9282710614724485,7.994796104088081,7.999956976966236,7.999729218389556,-8.0,-7.999999999966567,7.999999999999999
image_6874,OM5P2,2.85870650638178,7.982816144134077,7.999976838125666,7.998793380347501,7.999999999999996,7.9999999951836305,-8.0
image_6875,OM5P2,2.9200633581280626,7.986452549973404,7.999976274947792,7.999603088921044,8.0,7.999999995406729,-7.999999999999999
image_6876,OM5P2,2.9200287442304695,7.9863719432393525,7.999976150952364,7.999602298171879,8.0,7.999999995372399,7.999999999999999
image_6877,OM5P2,2.92475464761025,7.995824131498335,7.999965905794635,7.999778746271025,-8.0,7.999999999980424,8.0
image_6878,OM5P2,2.912010482902783,7.98975038974522,7.999982604607828,7.999707613128597,8.0,7.999999996998864,7.999999999999999
image_6879,OM5P2,2.8531517831406994,7.989310794465963,7.999990823683224,7.9992740495850425,7.999999999999998,7.999999997674371,-8.0
image_6880,OM5P2,2.902768856685919,7.994923501616632,7.999991142117105,7.999852391314547,8.0,7.999999998879714,8.0
image_6881,OM5P2,2.8550224510932467,7.989142730841549,7.999990962036816,7.99928945367249,7.999999999999999,7.999999997572526,8.0
image_6882,OM5P2,2.927070584052079,7.968903213354448,7.999968738954554,7.999586579463784,8.0,7.999999989003991,7.999999999999999
image_6883,OM5P2,2.918661438735963,7.989661309345778,7.999975923144614,7.999610280529239,8.0,7.999999995487478,7.999999999999999
image_6884,OM5P2,2.721742498194918,7.986628911528133,7.999819416672618,7.998853248556162,-7.999999999999996,-7.999999999820837,7.9999999999999885
image_6885,OM5P2,2.925133806243335,7.982100349488317,7.999967353517118,7.999462685220775,8.0,7.99999999311265,7.999999999999998
image_6886,OM5P2,2.918502822036578,7.985939227943669,7.999976546651345,7.999596926200108,8.0,7.999999995237405,7.999999999999999
image_6887,OM5P2,2.9200633581280626,7.986452549973404,7.999976274947792,7.999603088921044,8.0,7.999999995406729,-7.999999999999999
image_6888,OM5P2,2.84999282066331,7.992102032198016,7.999994390780046,7.999495294094072,7.999999999999999,7.999999998165098,-8.0
image_6889,OM5P2,2.85144178095563,7.981085039567716,7.999961310715054,7.999354638194541,8.0,7.999999991254781,7.999999999999997
image_6890,OM5P2,2.555188426229391,7.957254833030752,7.999930031971002,7.994274307745092,7.999999999999917,7.9999999587203865,-7.999999999999986
image_6891,OM5P2,2.9200633581280626,7.986452549973404,7.999976274947792,7.999603088921044,8.0,7.999999995406729,-7.999999999999999
image_6892,OM5P2,2.8550224510932467,7.989142730841549,7.999990962036816,7.99928945367249,7.999999999999999,7.999999997572526,8.0
image_6893,OM5P2,2.928118495740879,7.993832914311862,7.999949308063828,7.999692183343772,-8.0,-7.9999999998933875,7.999999999999999
image_6894,OM5P2,2.9264545608114205,7.99441869278705,7.99995604021695,7.999724719636617,-8.0,-7.999999999900448,7.999999999999999
image_6895,OM5P2,2.8583344262380717,7.982839139347973,7.999979479072201,7.998829683631117,7.999999999999996,7.999999995532927,-8.0
image_6896,OM5P2,2.859537093510186,7.983116451489305,7.999969673782919,7.998727318407616,7.999999999999995,7.9999999920887825,-8.0
image_6897,OM5P2,2.927070584052079,7.968903213354448,7.999968738954554,7.999586579463784,8.0,7.999999989003991,7.999999999999999
image_6898,OM5P2,2.925432203156612,7.994406065583787,7.999956103977794,7.9997238958325765,-8.0,-7.999999999910958,7.999999999999999
image_6899,OM5P2,2.9200633581280626,7.986452549973404,7.999976274947792,7.999603088921044,8.0,7.999999995406729,-7.999999999999999
image_6900,OP4U4,2.664363531387097,7.921272316310044,7.999447907655899,7.999509665291091,-7.999999999999999,7.999999990372776,7.999999999999994
image_6901,OP4U4,2.822159790078193,7.984185186216419,7.9999640511017525,7.99732736911367,7.999999999999999,-7.999999973050064,-7.9999999999999805
image_6902,OP4U4,2.534572808423015,7.976075288837067,7.999847989669825,7.988512064468712,7.9999999999999005,-7.9999999834978786,-7.999999999999657
image_6903,OP4U4,2.822278535626978,7.984135032618443,7.999962239890332,7.997312765889159,7.999999999999999,-7.999999972970578,-7.9999999999999805
image_6904,OP4U4,2.815401052457735,7.992942840777963,7.999977397992675,7.998360268950512,7.999999999999998,-7.999999998843895,7.999999999999993
image_6905,OP4U4,2.8218894926144102,7.984150817921718,7.999963135687264,7.997337421046734,7.999999999999999,-7.9999999733645595,-7.9999999999999805
image_6906,OP4U4,2.9491884166141666,7.9744942040267635,7.999921944536464,7.999931682641589,-8.0,7.999999999283771,8.0
image_6907,OP4U4,2.813725376067248,7.993253990691425,7.9999724192425505,7.998338844827629,7.999999999999997,-7.999999999792928,-7.999999999999992
image_6908,OP4U4,2.8134005802048603,7.993461676438135,7.999977647950965,7.998313934212178,7.999999999999998,-7.999999999167656,-7.999999999999993
image_6909,OP4U4,2.950728307845884,7.976582015444411,7.999925077004481,7.99993297678325,-8.0,7.99999999931335,-8.0
image_6910,OP4U4,3.0164131120416457,7.986674733774908,7.999957069289478,7.999965097020615,-8.0,7.999999999741555,8.0
image_6911,OP4U4,2.815401052457735,7.992942840777963,7.999977397992675,7.998360268950512,7.999999999999998,-7.999999998843895,7.999999999999993
image_6912,OP4U4,2.8135629340724426,7.992925991196144,7.999972771352948,7.998338579014092,7.999999999999997,-7.999999999673056,-7.999999999999992
image_6913,OP4U4,2.9053332734114323,7.996090006031842,7.999989729406239,7.999206507355509,8.0,-7.999999998967643,-7.999999999999998
image_6914,OP4U4,2.8169088921109404,7.99265385053015,7.999975570701964,7.998361596613236,7.999999999999997,-7.9999999996226965,-7.999999999999993
image_6915,OP4U4,2.955333786642838,7.971328689576826,7.999903665286365,7.999918761133077,-8.0,7.999999999122548,8.0
image_6916,OP4U4,2.950728307845884,7.976582015444411,7.999925077004481,7.99993297678325,-8.0,7.99999999931335,-8.0
image_6917,OP4U4,2.815401052457735,7.992942840777963,7.999977397992675,7.998360268950512,7.999999999999998,-7.999999998843895,7.999999999999993
image_6918,OP4U4,2.8152806996203936,7.993282931070162,7.999976476902018,7.998358747992822,7.999999999999998,-7.999999999127813,-7.999999999999993
image_6919,OP4U4,2.813606732995232,7.993285604126053,7.999977932759531,7.998323357292439,7.999999999999998,-7.999999999712307,-7.999999999999993
image_6920,OP4U4,2.6564591731468865,7.985908521036074,7.999931156754893,7.9950862762466075,7.999999999999985,-7.999999994610927,-7.999999999999935
image_6921,OP4U4,2.950728307845884,7.976582015444411,7.999925077004481,7.99993297678325,-8.0,7.99999999931335,-8.0
image_6922,OP4U4,2.80978535865173,7.995061167963708,7.9999840332758225,7.9987016031661655,7.999999999999999,7.999999999550706,-7.999999999999996
image_6923,OP4U4,2.962948197261351,7.787569268257226,7.999894807323253,7.999951931454869,8.0,7.999999998388048,8.0
image_6924,OP4U4,2.950728307845884,7.976582015444411,7.999925077004481,7.99993297678325,-8.0,7.99999999931335,-8.0
image_6925,OP4U4,2.801502026671442,7.997954211743682,7.999994454637619,7.999412535246775,8.0,7.999999998469868,-7.999999999999999
image_6926,OP4U4,2.950728307845884,7.976582015444411,7.999925077004481,7.99993297678325,-8.0,7.99999999931335,-8.0
image_6927,OP4U4,2.9499469411220725,7.974050850487382,7.99992095392438,7.9999305147365956,-8.0,7.999999999269609,8.0
image_6928,OP4U4,2.950728307845884,7.976582015444411,7.999925077004481,7.99993297678325,-8.0,7.99999999931335,-8.0
image_6929,OP4U4,2.8169374113307897,7.99109118193966,7.999968334720166,7.997934525934214,7.9999999999999964,-7.999999994795783,-7.9999999999999885
image_6930,OP4U4,2.815401052457735,7.992942840777963,7.999977397992675,7.998360268950512,7.999999999999998,-7.999999998843895,7.999999999999993
image_6931,OP4U4,2.950717613131191,7.976369968082335,7.99992538059613,7.999932736593789,-8.0,7.999999999295948,8.0
image_6932,OP4U4,2.8082801965449975,7.995535419891968,7.999986070636212,7.998842124666374,7.999999999999999,7.99999999878656,-7.9999999999999964
image_6933,OP4U4,2.8200914701317514,7.9876504128331165,7.999964470625567,7.997585716547793,7.999999999999997,-7.999999983785454,-7.999999999999984
image_6934,OP4U4,2.815401052457735,7.992942840777963,7.999977397992675,7.998360268950512,7.999999999999998,-7.999999998843895,7.999999999999993
image_6935,OP4U4,2.9464446402283335,7.985550810598964,7.999927976147817,7.999939700512034,-8.0,7.999999999475848,8.0
image_6936,OP4U4,2.8155345989649287,7.9932337181075725,7.999976953267064,7.99836318465843,7.999999999999998,-7.999999999010321,-7.999999999999993
image_6937,OP4U4,2.894045785707411,7.9670055475779185,7.999888451889196,7.999899711126446,-8.0,7.999999998801241,8.0
image_6938,OP4U4,2.815401052457735,7.992942840777963,7.999977397992675,7.998360268950512,7.999999999999998,-7.999999998843895,7.999999999999993
image_6939,OP4U4,2.950523148821508,7.974532858501469,7.999921796835791,7.999929480446051,-8.0,7.999999999253372,8.0
image_6940,OP4U4,2.815401052457735,7.992942840777963,7.999977397992675,7.998360268950512,7.999999999999998,-7.999999998843895,7.999999999999993
image_6941,OP4U4,2.8152692953440126,7.991842387828174,7.999972281553195,7.998100843709061,7.999999999999997,-7.999999996680038,-7.99999999999999
image_6942,OP4U4,2.9453266356181356,7.987503513446335,7.999928588214458,7.9999410535821065,-8.0,7.999999999505578,8.0
image_6943,OP4U4,2.813681335012318,7.993415282179869,7.9999750474057185,7.99832715081992,7.999999999999997,-7.999999999779056,-7.999999999999993
image_6944,OP4U4,2.9425740605646014,7.996737054133822,7.9999914433736805,7.999440319658721,8.0,-7.999999999364431,-7.999999999999999
image_6945,OP4U4,2.815401052457735,7.992942840777963,7.999977397992675,7.998360268950512,7.999999999999998,-7.999999998843895,7.999999999999993
image_6946,OP4U4,2.8456637238300746,7.993714643191472,7.999980863136293,7.998675456848835,7.999999999999999,-7.999999998962842,-7.999999999999996
image_6947,OP4U4,2.938646640717624,7.985542584635519,7.999954877539341,7.999954575161686,-8.0,7.999999999587851,8.0
image_6948,OP4U4,2.950728307845884,7.976582015444411,7.999925077004481,7.99993297678325,-8.0,7.99999999931335,-8.0
image_6949,OP4U4,2.827264100639367,7.812219076952634,7.999968402305988,7.99824757161688,7.999999999999994,7.999999928344382,-7.999999999999993
image_6950,IM3P7,3.082214665183755,7.900741158429954,7.999966192220234,7.9999737589599205,8.0,-7.999999999650509,-8.0
image_6951,IM3P7,3.0465157227527055,7.947867299170175,7.999980237557853,7.999984593950612,8.0,-7.999999999732336,-8.0
image_6952,IM3P7,3.0806468473827056,7.903034241701699,7.99996674989483,7.999974432704895,8.0,-7.999999999639998,-8.0
image_6953,IM3P7,3.066820890001697,7.952447154970645,7.999983234886101,7.999987274277365,8.0,-7.9999999997681375,8.0
image_6954,IM3P7,3.045596776468057,7.947154683571541,7.99998083675451,7.999984510487565,8.0,-7.999999999722281,8.0
image_6955,IM3P7,3.0556746555128855,7.910018990238384,7.999972929284019,7.999980896860101,8.0,7.999999999666627,8.0
image_6956,IM3P7,3.0547618534370713,7.835894951016602,7.999982572857906,7.999985988691706,8.0,-7.999999999394136,-8.0
image_6957,IM3P7,3.0465157227527055,7.947867299170175,7.999980237557853,7.999984593950612,8.0,-7.999999999732336,-8.0
image_6958,IM3P7,3.0457914201587624,7.94729458434458,7.999979710335362,7.999984334459103,8.0,-7.999999999736442,8.0
image_6959,IM3P7,3.0659846997656746,7.920525421746799,7.999970293828932,7.9999782998384825,8.0,-7.999999999621925,8.0
image_6960,IM3P7,3.083374418778232,7.898873852651129,7.999965255349117,7.999973289564054,8.0,-7.999999999652032,-8.0
image_6961,IM3P7,2.9768251427306023,7.928934738726762,7.999968123744423,7.999974977219222,8.0,-7.999999999492916,8.0
image_6962,IM3P7,3.0465157227527055,7.947867299170175,7.999980237557853,7.999984593950612,8.0,-7.999999999732336,-8.0
image_6963,IM3P7,3.073265380341046,7.911499653047364,7.999968549147873,7.9999764954400865,8.0,-7.99999999962386,-8.0
image_6964,IM3P7,3.0628781229289883,7.793968486303711,7.999966742905002,7.999977321547795,8.0,7.999999998794887,8.0
image_6965,IM3P7,3.0465157227527055,7.947867299170175,7.999980237557853,7.999984593950612,8.0,-7.999999999732336,-8.0
image_6966,IM3P7,3.0465157227527055,7.947867299170175,7.999980237557853,7.999984593950612,8.0,-7.999999999732336,-8.0
image_6967,IM3P7,3.04649453927189,7.948043192929804,7.999980168875897,7.999984705369287,8.0,-7.99999999973352,8.0
image_6968,IM3P7,3.0628781229289883,7.793968486303711,7.999966742905002,7.999977321547795,8.0,7.999999998794887,8.0
image_6969,IM3P7,3.066861203483889,7.9524379323214855,7.999983286282318,7.999987267243372,8.0,-7.999999999767844,8.0
image_6970,IM3P7,3.104385085593861,7.960053228337881,7.999987317149116,7.999991452426217,8.0,-7.999999999824399,8.0
image_6971,IM3P7,3.0452979151198125,7.946866444868463,7.9999791754562946,7.9999842299101545,8.0,-7.999999999720876,8.0
image_6972,IM3P7,3.067476626795592,7.918444481172275,7.999969439254629,7.999977702917243,8.0,-7.999999999617041,8.0
image_6973,IM3P7,3.0465157227527055,7.947867299170175,7.999980237557853,7.999984593950612,8.0,-7.999999999732336,-8.0
image_6974,IM3P7,3.0465157227527055,7.947867299170175,7.999980237557853,7.999984593950612,8.0,-7.999999999732336,-8.0
image_6975,IM3P7,3.0308683396343,7.961216498063597,7.999986340910316,7.999988564738831,8.0,-7.999999999797952,8.0
image_6976,IM3P7,3.0465157227527055,7.947867299170175,7.999980237557853,7.999984593950612,8.0,-7.999999999732336,-8.0
image_6977,IM3P7,3.101196313884214,7.9594126969506025,7.999986991637326,7.9999911358536275,8.0,-7.999999999819866,8.0
image_6978,IM3P7,3.046680376855897,7.948532948039598,7.99998036544177,7.999984477713915,8.0,-7.999999999739976,8.0
image_6979,IM3P7,3.045596380521742,7.947503376905967,7.999981330753538,7.999984641410246,8.0,-7.999999999725922,8.0
image_6980,IM3P7,3.062908102915181,7.9247510756873805,7.999970582893336,7.999979121849293,8.0,-7.999999999636439,8.0
image_6981,IM3P7,3.04649453927189,7.948043192929804,7.999980168875897,7.999984705369287,8.0,-7.99999999973352,8.0
image_6982,IM3P7,3.0465157227527055,7.947867299170175,7.999980237557853,7.999984593950612,8.0,-7.999999999732336,-8.0
image_6983,IM3P7,3.0047384508161548,7.9816893958856605,7.999993792827327,7.999994507883649,8.0,-7.999999999915842,8.0
image_6984,IM3P7,3.0556746555128855,7.910018990238384,7.999972929284019,7.999980896860101,8.0,7.999999999666627,8.0
image_6985,IM3P7,3.0556746555128855,7.910018990238384,7.999972929284019,7.999980896860101,8.0,7.999999999666627,8.0
image_6986,IM3P7,3.0455452602164748,7.947656819147055,7.999980881078832,7.999984549356676,8.0,-7.9999999997278115,8.0
image_6987,IM3P7,3.045496038341282,7.94714851766622,7.999979180022519,7.999984137762775,8.0,-7.999999999732659,8.0
image_6988,IM3P7,3.0334892550142296,7.94444548219226,7.99997841208839,7.999982869594474,8.0,-7.999999999696535,8.0
image_6989,IM3P7,2.925286555998036,7.912296012454861,7.999953184724227,7.999963659040377,8.0,-7.999999999191174,8.0
image_6990,IM3P7,3.11712681582926,7.962668355310818,7.999988630988749,7.999992755059597,8.0,-7.999999999836446,8.0
image_6991,IM3P7,3.0465157227527055,7.947867299170175,7.999980237557853,7.999984593950612,8.0,-7.999999999732336,-8.0
image_6992,IM3P7,2.9713759298641493,7.928357805819889,7.9999661448035235,7.99997353602188,8.0,-7.999999999470423,8.0
image_6993,IM3P7,2.9118712838109677,7.906917154778662,7.999947058527341,7.999959556171772,8.0,-7.999999999075071,8.0
image_6994,IM3P7,3.0113318441622674,7.977260982517832,7.99999221419351,7.999993237627706,8.0,-7.999999999891043,8.0
image_6995,IM3P7,3.055697998871732,7.910385433394155,7.99997254763779,7.999981063499256,8.0,7.9999999996523306,8.0
image_6996,IM3P7,3.0465157227527055,7.947867299170175,7.999980237557853,7.999984593950612,8.0,-7.999999999732336,-8.0
image_6997,IM3P7,3.0639901765153508,7.9228307877941235,7.999970445304696,7.999978731457394,8.0,-7.9999999996289235,8.0
image_6998,IM3P7,3.01349434363304,7.975441852769538,7.999991333233783,7.999992625280163,8.0,-7.999999999876944,8.0
image_6999,IM3P7,3.099857106664195,7.959185556801497,7.999986728791828,7.999990995566374,8.0,-7.999999999817411,8.0
image_7000,OP4,2.9238136225862355,7.957708109594882,7.999990247701595,7.999708299230795,8.0,-7.999999998662308,8.0
image_7001,OP4,2.964711137249285,7.9849050821784395,7.999992810292339,7.999588985245436,-7.999999999999999,7.999999993262098,-8.0
image_7002,OP4,2.884285540633847,7.951701913735215,7.999971245213737,7.9994130868897955,7.999999999999999,-7.999999981372415,-7.999999999999998
image_7003,OP4,2.9767381974374647,7.999115089184088,7.999995447511253,7.9997622610150785,-8.0,7.999999998926504,8.0
image_7004,OP4,2.8673560696690896,7.995581388597161,7.999939988889279,7.99977859816627,-7.999999999999999,7.999999998304882,-8.0
image_7005,OP4,2.9592933851964562,7.998047962400728,7.99996706356883,7.999821353998976,-8.0,-7.99999999887807,8.0
image_7006,OP4,2.9561905983274985,7.978786472395884,7.9999882668128866,7.999719270843704,-8.0,-7.99999999462733,8.0
image_7007,OP4,2.916972960836606,7.922535898469097,7.999966006616187,7.999687444255874,7.999999999999999,-7.999999993158217,8.0
image_7008,OP4,2.9778800087068285,7.990335622821384,7.999958565670944,7.999736401466308,7.999999999999999,-7.999999996054351,8.0
image_7009,OP4,2.945698993692708,7.967227515442962,7.999978867455703,7.999832392717251,8.0,-7.9999999998019,-8.0
image_7010,OP4,2.913805218381091,7.959845386256573,7.999983930751174,7.999748933462889,-8.0,-7.9999999927554,8.0
image_7011,OP4,2.9256304602050904,7.993926162199209,7.999943293733396,7.99964151092455,8.0,7.99999999829772,7.999999999999999
image_7012,OP4,2.9167322608042556,7.983672726513231,7.999950191355255,7.999621269012355,-7.999999999999999,-7.9999999940141455,7.999999999999999
image_7013,OP4,2.9399710636736307,7.985630554377116,7.999979471308608,7.999722798372449,-8.0,7.999999994960959,7.999999999999999
image_7014,OP4,2.9447461962962134,7.94265957576517,7.999984765486788,7.999684104147128,7.999999999999999,-7.999999998065486,8.0
image_7015,OP4,2.9349756560995,7.963437155519807,7.999942924432022,7.999950977600112,8.0,-7.999999999299817,8.0
image_7016,OP4,2.9100735963693527,7.986918227900867,7.9999401602778875,7.999291824191518,-7.999999999999998,-7.999999990521185,7.999999999999997
image_7017,OP4,2.8710960238838608,7.992770755674967,7.999962326448907,7.999382216369877,-7.999999999999999,-7.999999992972853,7.999999999999998
image_7018,OP4,2.9349158239847797,7.9999529505449,7.999994602250063,7.999805240695636,-8.0,-7.999999999951853,-8.0
image_7019,OP4,2.9297888388713185,7.9828985059807245,7.999976525094857,7.999543834797882,7.999999999999999,7.999999999375133,-8.0
image_7020,OP4,2.9447856999914794,7.960106610377849,7.999982524211721,7.999538747481319,7.999999999999999,7.999999988301148,-7.999999999999999
image_7021,OP4,2.969490794197565,7.995871162529646,7.999995766326761,7.999635725484673,8.0,7.999999997290164,-8.0
image_7022,OP4,2.8815710290144434,7.764380669804751,7.999902010512008,7.999620937502744,-8.0,-7.999999991851502,7.999999999999998
image_7023,OP4,2.971123037739241,7.974052737705615,7.99999450322687,7.9995897009021455,-8.0,7.999999999329878,-8.0
image_7024,OP4,2.927393935017053,7.802738059843009,7.999938015908814,7.9998424483659685,8.0,7.999999991979339,8.0
image_7025,OP4,2.9543333406487013,7.981914388715937,7.99999258184963,7.999798788750737,-8.0,7.999999995944671,8.0
image_7026,OP4,2.9317410643195467,7.997623491705431,7.999996399892181,7.999562085798587,-8.0,-7.999999996850609,8.0
image_7027,OP4,2.90601403597824,7.890340281534995,7.999802262191442,7.999869198420953,8.0,7.999999993415791,-8.0
image_7028,OP4,2.8870974490568635,7.985420834738797,7.999951414275009,7.999729777087148,8.0,7.999999999254507,7.999999999999999
image_7029,OP4,2.9323139756071335,7.904996473168328,7.999832134857296,7.999848736279584,8.0,-7.999999998975219,7.999999999999999
image_7030,OP4,2.951528492119389,7.999041655492328,7.999990075949293,7.99973629694902,-8.0,7.999999999984315,-8.0
image_7031,OP4,2.9592918712011445,7.963396515470144,7.999994220847706,7.999769273929687,8.0,-7.999999996811587,8.0
image_7032,OP4,2.886672898693248,7.9814551272062655,7.999974721656301,7.999325822864479,7.999999999999998,7.999999988536789,7.999999999999998
image_7033,OP4,2.9551495437508932,7.9817997239221725,7.999995828394071,7.999886155812431,8.0,7.999999998788503,-8.0
image_7034,OP4,2.9053639860751326,7.998902163062292,7.999996187745758,7.999614948148239,-8.0,-7.999999998878841,8.0
image_7035,OP4,2.976520183554961,7.987173046051756,7.999995313720338,7.999791414288494,8.0,7.999999997301095,-8.0
image_7036,OP4,2.8875024619755982,7.923867520105353,7.999955402308902,7.999436174916978,-7.999999999999998,7.999999997123333,7.999999999999999
image_7037,OP4,2.9038530107901996,7.933222143824165,7.999931473704397,7.9995991071076995,-7.999999999999998,7.999999992119039,7.999999999999999
image_7038,OP4,2.9510664553610404,7.941098224006123,7.999993675389002,7.99974169745405,-8.0,-7.9999999976931155,-8.0
image_7039,OP4,2.914825583889321,7.969661084799669,7.999998298914592,7.999781015825124,-8.0,7.999999994319693,-8.0
image_7040,OP4,2.842791165674203,7.964270436588543,7.999975992501345,7.999222400313088,-7.999999999999998,-7.999999979438386,7.999999999999999
image_7041,OP4,2.8779998865185634,7.9936261979506575,7.999974799787939,7.998844893905959,-8.0,-7.999999986085066,-7.999999999999996
image_7042,OP4,2.9649371354715868,7.9538682296764955,7.999999044145275,7.9998143702783775,8.0,7.99999999684499,-8.0
image_7043,OP4,2.9115805845911287,7.988647377944766,7.999971171795515,7.999458583433136,7.999999999999998,7.999999992344886,7.999999999999999
image_7044,OP4,2.9225796176421475,7.989984302028174,7.9999870039877665,7.999421929053124,8.0,-7.99999999134458,-7.999999999999999
image_7045,OP4,2.962318595756197,7.985993410592745,7.99999370884755,7.999648117095721,-8.0,7.999999993640418,8.0
image_7046,OP4,2.9263257688616084,7.938038257930515,7.999980046931563,7.999412649531486,8.0,-7.999999978133299,-7.999999999999998
image_7047,OP4,2.9614044794072525,7.994047214201046,7.999985505314025,7.999835948571149,-8.0,-7.999999999787999,-8.0
image_7048,OP4,2.9573239677621066,7.971603463753423,7.999993508171535,7.999620705159464,8.0,7.999999995516403,8.0
image_7049,OP4,2.962657315368996,7.998676123775814,7.999998425417827,7.999781621266324,8.0,-7.999999998922691,-8.0
image_7050,IM4U2,3.019151348199535,7.925055561386289,7.999955485868596,7.999952515221086,-8.0,-7.999999998498995,8.0
image_7051,IM4U2,3.0261308421215265,7.957610946292641,7.999966573969877,7.9999503394801055,-8.0,-7.999999998624112,-8.0
image_7052,IM4U2,3.043235240354723,7.881212956064808,7.999921351096141,7.999941815539232,8.0,-7.9999999980576355,-8.0
image_7053,IM4U2,2.943751644331415,7.895877653672174,7.9999261878947365,7.999920426399547,-8.0,-7.999999996976808,-8.0
image_7054,IM4U2,2.98805914049685,7.9683350142045,7.999984196191234,7.999971979731161,-8.0,-7.9999999993399475,-8.0
image_7055,IM4U2,3.0261308421215265,7.957610946292641,7.999966573969877,7.9999503394801055,-8.0,-7.999999998624112,-8.0
image_7056,IM4U2,2.9428214156879955,7.939256289568529,7.999939787463876,7.999910484974038,-8.0,-7.999999997014012,8.0
image_7057,IM4U2,3.0261308421215265,7.957610946292641,7.999966573969877,7.9999503394801055,-8.0,-7.999999998624112,-8.0
image_7058,IM4U2,3.019151348199535,7.925055561386289,7.999955485868596,7.999952515221086,-8.0,-7.999999998498995,8.0
image_7059,IM4U2,2.844433059210689,7.907163906311223,7.99988021157052,7.999822801040453,-8.0,-7.999999992586343,7.999999999999999
image_7060,IM4U2,3.0255150677792795,7.956134534083191,7.999965276539428,7.999949381217358,-8.0,-7.999999998603411,8.0
image_7061,IM4U2,3.0254873123164314,7.957648262002741,7.999967452165855,7.999949354590592,-8.0,-7.999999998600369,8.0
image_7062,IM4U2,3.0066602240286224,7.970380510891979,7.999977509813254,7.999960783837068,-8.0,-7.99999999903551,8.0
image_7063,IM4U2,3.0261308421215265,7.957610946292641,7.999966573969877,7.9999503394801055,-8.0,-7.999999998624112,-8.0
image_7064,IM4U2,3.042105158603381,7.7997362745890895,7.999970421119816,7.999950257944764,-8.0,-7.999999998465828,8.0
image_7065,IM4U2,3.062721631283088,7.92408147202244,7.999945901716225,7.999932445906206,-8.0,-7.999999997994313,8.0
image_7066,IM4U2,2.8417749335317657,7.844167601669805,7.999847919538677,7.999838594270726,-8.0,-7.999999992198051,-7.999999999999999
image_7067,IM4U2,3.0190663174032095,7.924772707465244,7.999955526354905,7.99995245374081,-8.0,-7.999999998490263,-8.0
image_7068,IM4U2,3.0688975716619797,7.963981924519637,7.999974807679,7.999962464637292,-8.0,-7.999999999053642,8.0
image_7069,IM4U2,2.9165257515570953,7.930242298294548,7.999927912408373,7.999892616401812,-8.0,-7.999999996215391,8.0
image_7070,IM4U2,2.961022600494387,7.942431048468426,7.999947611054136,7.999920931958377,-8.0,-7.999999997442604,8.0
image_7071,IM4U2,3.035003354134926,7.89500265013403,7.999966329369788,7.9999500918978566,-8.0,-7.99999999853173,8.0
image_7072,IM4U2,3.02777947867291,7.927041379088768,7.99995783120209,7.999954595955348,-8.0,-7.999999998584275,-8.0
image_7073,IM4U2,3.0261308421215265,7.957610946292641,7.999966573969877,7.9999503394801055,-8.0,-7.999999998624112,-8.0
