image_name,class,texture_blk_feat_0,texture_blk_feat_1,texture_blk_feat_2,texture_blk_feat_3,texture_blk_feat_4,texture_blk_feat_5,texture_blk_feat_6,texture_blk_feat_7,texture_blk_feat_8,texture_blk_feat_9,texture_blk_feat_10,texture_blk_feat_11,texture_blk_feat_12,texture_blk_feat_13,texture_blk_feat_14,texture_blk_feat_15,texture_blk_feat_16,texture_blk_feat_17,texture_blk_feat_18,texture_blk_feat_19,texture_blk_feat_20,texture_blk_feat_21,texture_blk_feat_22,texture_blk_feat_23,texture_blk_feat_24,texture_blk_feat_25,texture_blk_feat_26,texture_blk_feat_27,texture_blk_feat_28,texture_blk_feat_29,texture_blk_feat_30,texture_blk_feat_31
image_5874,OP1U2,133.0714,147.0274,136.3919,124.92394,128.74771,181.26869,170.37415,122.43891,122.37743,132.28067,122.462425,113.14592,122.1609,93.620285,83.92851,108.0824,16.837954,15.095822,13.491475,8.025505,25.604881,17.12519,24.234123,9.289054,8.684482,28.774902,20.541815,10.565391,8.060183,21.552368,23.663057,18.598639
image_5875,OP1U2,132.59615,143.98318,133.74377,124.86858,127.35289,177.07912,165.40851,120.91316,122.10317,127.46292,117.683754,111.986176,121.7517,93.26192,83.96392,107.96431,15.631371,13.209021,11.692342,7.9797573,23.65284,17.325989,24.879253,8.388439,8.522186,28.053774,18.773037,9.3126135,8.010925,21.216736,23.528574,18.44467
image_5876,OP1U2,113.45147,149.50323,134.87961,113.86276,120.42054,180.10696,173.11905,124.36041,121.566345,130.41058,125.2823,109.871994,109.043785,85.840836,85.67442,92.89822,48.439487,17.22323,24.809177,36.920803,33.311134,18.575392,24.01688,9.925585,8.911317,27.960762,20.938406,24.164059,35.847496,25.244097,21.866869,40.87427
image_5877,OP1U2,130.72333,138.46373,132.37003,126.00103,128.04376,157.99887,151.80789,124.52847,124.48952,130.19232,124.556595,119.21996,124.51483,108.21153,102.70453,116.496506,9.544558,8.617671,7.6148767,4.6245604,14.517136,9.615294,13.7672415,5.282438,4.8108053,16.427097,11.731907,6.103322,4.6449766,12.244012,13.488001,10.558379
image_5878,OP1U2,125.53485,136.88422,147.58328,133.79984,122.90129,170.85864,181.82138,129.16232,113.59338,123.13734,132.82068,122.75092,108.565575,84.360886,94.02597,122.27153,8.078566,13.501124,15.224235,16.72589,9.219242,24.22089,17.012035,25.569103,10.585514,20.556026,28.713585,8.564671,18.732542,23.753117,21.50584,8.020399
image_5879,OP1U2,93.10202,85.66021,85.93208,109.124016,109.97902,125.31809,130.46689,121.6981,124.42351,173.17393,180.0297,120.44206,113.74875,134.77591,149.53433,113.16582,40.34658,21.819487,25.06131,35.777744,24.096476,20.847038,28.001066,9.034405,9.900535,23.903694,18.71359,33.494236,36.94343,25.118103,17.144331,48.913612
image_5880,OP1U2,135.13644,150.76797,137.05049,124.26837,127.2942,194.75034,179.69617,119.0573,119.757935,129.76337,116.98828,105.88863,119.41818,80.03784,68.10545,99.5894,21.539984,18.54827,16.96059,11.756352,33.22942,22.637827,32.243202,12.634316,12.310166,36.980785,25.52826,14.363028,11.777923,29.323248,29.433992,26.773949
image_5881,OP1U2,133.3858,147.12448,136.46497,124.93219,128.76651,181.42783,170.40952,122.30904,122.12237,132.45923,122.772125,113.00787,121.57738,93.649796,84.00021,108.034454,16.747396,15.144644,13.509744,8.065527,25.530664,17.057556,24.331753,9.289776,8.557408,28.718904,20.514332,10.499638,7.9946904,21.518538,23.65273,18.474674
image_5882,OP1U2,133.11179,146.95563,136.29993,124.876976,128.56119,181.04724,170.06198,122.328896,122.293976,131.9816,122.63939,113.134186,121.52114,93.70029,83.99448,107.969864,16.54006,14.976431,13.6441765,8.029658,25.101515,16.86831,24.015318,9.269394,8.610298,28.255833,20.238243,10.572074,7.929424,21.512733,23.632591,18.540062
image_5883,OP1U2,95.20056,105.06261,97.31801,89.55174,91.966705,129.61316,121.80206,87.38126,87.44765,94.51842,87.57646,80.73051,86.98955,66.74526,59.9459,77.18811,12.051565,10.790556,9.786194,5.7072773,18.271273,12.165988,17.372257,6.604458,6.1430244,20.535961,14.749999,7.541771,5.6828556,15.512808,16.938786,13.251767
image_5884,OP1U2,123.68856,136.58813,126.479706,115.872665,119.523895,168.20139,158.12436,113.55791,113.542496,122.86096,113.80165,104.89774,113.27707,86.717926,77.821045,100.36192,15.524616,13.998641,12.585657,7.4914246,23.660625,15.821914,22.551926,8.617855,8.010776,26.746616,19.232061,9.766623,7.573995,20.092196,21.971645,17.355204
image_5885,OP1U2,108.68924,84.41699,94.10724,122.50639,113.54591,123.10006,132.9018,122.73295,122.89981,170.99557,181.80008,129.18196,125.54064,136.83456,147.48755,133.78249,18.56075,23.739126,21.567177,8.115612,10.590469,20.675632,28.790037,8.585876,9.293856,24.334248,16.955801,25.561956,8.173943,13.597572,15.300855,16.67958
image_5886,OP1U2,133.0023,147.12674,136.3025,124.87044,128.71991,181.33774,170.35983,122.22069,122.259415,132.26546,122.536194,112.962364,122.078,93.62494,84.015884,107.94234,16.870565,15.178932,13.562013,8.065862,25.58358,17.070194,24.214584,9.183861,8.622112,28.86213,20.489433,10.50102,7.9980764,21.622335,23.754276,18.454174
image_5887,OP1U2,133.58118,147.11977,136.48743,125.30913,128.73785,181.13995,170.225,122.57053,122.371826,132.11679,122.52264,113.23799,122.466156,93.725525,84.03473,108.413864,16.470335,14.818592,13.484105,8.067777,25.250292,17.04726,24.142984,9.237443,8.665618,28.517889,20.488583,10.533171,8.131928,21.5982,23.71328,18.77155
image_5888,OP1U2,180.379,190.01639,178.21927,171.16408,170.6527,226.62833,211.42897,162.6685,166.96362,165.78568,153.70094,150.30002,167.33112,127.0773,113.69375,148.8273,17.278328,14.108271,12.384201,9.68554,28.870104,20.327303,28.02167,10.483807,11.0271,34.97381,23.922174,11.318846,10.166758,28.534378,31.431187,25.128433
image_5889,OP1U2,122.551,141.40302,136.15353,106.20005,133.44833,182.68924,168.07709,116.2318,118.070274,135.05223,121.49795,111.406494,104.85188,98.900505,80.41507,94.085915,42.313354,26.23752,13.523256,44.233986,28.179756,17.032394,24.612495,25.2591,25.529951,29.481926,19.80419,12.378435,43.20002,20.399242,26.40564,35.441563
image_5890,OP1U2,161.56827,173.76501,162.41202,152.80524,154.46289,209.76958,197.08533,147.68573,149.1095,155.18924,144.29709,136.77145,148.86987,114.11078,102.41962,131.8778,17.46126,14.759715,13.493404,9.704325,27.652174,18.940287,27.14429,10.1429825,10.368534,30.960022,21.585472,11.453417,9.783001,26.101923,28.863089,22.742407
image_5891,OP1U2,132.21657,144.01672,134.9762,125.45828,128.46272,173.08511,163.81612,123.17107,123.125694,131.6185,123.35325,115.28813,122.87125,98.83319,90.56927,111.020355,14.26369,12.758464,11.465795,6.830725,21.646008,14.427709,20.667187,7.8757367,7.2866483,24.413841,17.504805,9.133445,6.8266816,18.306177,20.149517,15.750254
image_5892,OP1U2,133.58952,147.06674,136.3345,125.22742,128.78061,181.24338,170.34256,122.32797,122.08777,132.14265,122.43938,112.85525,121.45871,93.51319,83.83113,108.10213,16.660526,15.187435,13.501466,8.056158,25.535225,17.113289,24.34816,9.300025,8.554857,28.84457,20.645279,10.533642,7.8919806,21.51428,23.681866,18.66758
image_5893,OP1U2,125.53485,136.88422,147.58328,133.79984,122.90129,170.85864,181.82138,129.16232,113.59338,123.13734,132.82068,122.75092,108.565575,84.360886,94.02597,122.27153,8.078566,13.501124,15.224235,16.72589,9.219242,24.22089,17.012035,25.569103,10.585514,20.556026,28.713585,8.564671,18.732542,23.753117,21.50584,8.020399
image_5894,OP1U2,133.23428,144.50266,134.24,125.00703,127.59137,177.7027,166.05266,121.44501,122.2426,128.33022,118.71525,112.33325,122.19033,93.46315,84.02174,108.44612,15.483567,13.318717,11.919264,7.9613996,23.820538,17.345486,24.684696,8.560546,8.5356655,27.870031,18.834963,9.531542,8.138344,21.406738,23.654055,18.748425
image_5895,OP1U2,192.26712,200.653,188.71227,182.96867,181.3242,235.32755,219.64708,172.38309,178.30986,172.57582,160.19107,158.47925,179.21068,135.12103,119.976395,159.32556,17.137142,14.19423,12.238238,10.22413,30.071802,18.386974,26.549084,11.369771,11.797818,36.336422,25.764639,12.138951,10.634244,30.17138,32.854027,26.832567
image_5896,OP1U2,133.55882,147.21475,136.39902,125.526474,128.83617,181.42719,170.48422,122.50925,122.35721,132.33182,122.68767,113.28384,122.33297,93.72829,84.04988,108.37143,16.638546,15.013249,13.495999,8.072676,25.50948,17.128296,24.297018,9.275014,8.653235,28.72418,20.486315,10.540412,8.075914,21.546963,23.638662,18.762068
image_5897,OP1U2,133.41997,146.94315,136.2935,125.13646,128.51161,180.84236,169.62018,122.4478,122.37431,131.73361,122.268166,113.10151,122.29086,93.63827,83.94228,108.27554,16.294613,14.728905,13.466874,8.047474,24.879837,16.926947,23.85233,9.267784,8.634387,28.021606,20.163664,10.564075,8.071562,21.52682,23.710808,18.800451
image_5898,OP1U2,132.98918,147.06046,136.2601,124.810524,128.80966,181.28981,170.35423,122.32327,122.11353,132.44266,122.54303,113.098114,121.29523,93.67228,84.055176,107.85033,16.868418,15.187046,13.692452,8.049715,25.519922,16.97151,24.286581,9.204658,8.536886,28.692032,20.538313,10.538848,7.855769,21.472029,23.739496,18.380026
image_5899,OP1U2,133.48515,147.02649,136.3932,125.63214,128.69669,181.20651,170.32382,122.36102,122.29813,132.17828,122.54335,113.17282,122.01329,93.58233,84.01254,108.19934,16.717344,15.116712,13.471707,8.066653,25.566519,17.058046,24.30787,9.262413,8.626675,28.838116,20.441538,10.531084,8.002513,21.54494,23.69078,18.625872
image_5900,OM6U3,50.936287,66.47031,71.7524,55.566498,60.177383,93.09919,82.77655,55.993088,65.92541,97.52825,94.38086,60.39319,34.570637,61.92346,62.5484,44.800274,4.298407,16.23619,15.055339,9.658584,20.819553,5.594752,6.3212686,10.793664,27.590733,5.6924133,4.6258254,17.154123,17.003431,33.47606,27.202375,8.186437
image_5901,OM6U3,121.48787,142.77853,149.54068,121.14162,132.39078,183.67601,184.9646,121.9487,119.48125,136.5492,120.014496,102.31292,108.854996,78.63963,72.19479,93.56879,11.131143,21.952377,19.562977,19.23793,19.212679,16.663195,25.405153,20.95077,15.313846,31.942766,27.93579,11.729705,17.41223,19.975832,18.81972,19.155447
image_5902,OM6U3,121.26547,150.10417,143.27518,121.951584,122.61653,185.4368,184.22131,132.93497,102.64509,120.72241,137.02744,119.84142,94.03525,72.69814,79.31015,109.26612,19.15669,19.49644,21.91724,11.2392235,21.19974,25.328436,16.796207,19.190344,11.920791,27.959583,32.037903,15.402102,19.098581,18.919523,20.021513,17.37116
image_5903,OM6U3,75.607315,114.74841,121.61256,60.713398,105.767265,156.86525,137.74751,85.18058,101.64632,163.9667,164.1456,109.749176,39.004147,101.50386,104.72909,66.14601,33.53972,33.01525,25.367668,42.140438,34.44848,8.213292,12.983501,30.731474,53.379143,8.80711,8.347822,31.974684,32.244923,54.141735,54.70961,36.277603
image_5904,OM6U3,121.26775,142.50995,149.44188,120.74156,132.54074,182.94397,184.17706,122.18793,119.48734,136.13824,120.094,102.31134,108.59961,78.69758,72.24631,93.665474,11.168772,21.74094,19.258968,19.077953,18.91356,16.28757,24.72278,21.089209,15.216156,31.399624,27.531858,11.840085,17.303122,20.067608,18.762247,19.029371
image_5905,OM6U3,80.56271,113.95844,122.16693,77.02278,104.11722,157.57445,139.55936,88.784195,106.55946,164.72925,162.27342,106.216484,48.862385,104.107994,105.37607,71.10014,25.099438,31.26142,25.374321,36.273937,34.70289,9.007211,11.562027,25.480787,50.88073,9.169284,8.140167,30.786469,31.473963,55.911892,51.089672,27.793661
image_5906,OM6U3,121.19196,142.83672,149.682,120.47067,132.51642,183.74548,185.0004,122.103,119.38328,136.60437,120.15331,102.249664,108.50467,78.569176,72.23738,93.545845,11.202531,22.195364,19.644054,19.195509,19.306004,16.568998,25.196117,21.273869,15.434628,32.005722,27.927181,11.769797,17.148802,19.99418,18.856934,18.996521
image_5907,OM6U3,86.19391,112.75125,121.57999,94.111435,102.11589,157.6672,140.55087,95.00421,111.85629,165.35078,159.84323,102.45345,58.87126,104.944,106.234215,76.20416,7.244218,27.597752,25.589739,16.415422,35.3281,9.443611,10.628102,18.200638,46.550354,9.442454,7.892886,29.014912,28.57771,56.672768,45.85519,13.66786
image_5908,OM6U3,84.41568,112.88077,122.397255,92.80791,101.37402,161.37988,142.58441,93.74761,111.83318,169.0335,163.53772,101.65033,54.91622,104.61197,105.88161,73.446236,7.6217046,29.595291,27.492996,17.710203,38.08934,10.122315,11.376537,19.653818,50.115517,10.152847,8.490206,31.273312,30.685915,60.89088,49.225006,14.721054
image_5909,OM6U3,86.58919,112.86057,121.66513,94.57246,102.21269,157.6747,140.32005,94.94002,111.87404,164.93648,159.54889,102.34766,58.754223,104.912796,106.237976,76.16147,7.310216,27.43224,25.33261,16.274645,35.28825,9.446166,10.617554,18.17475,46.611824,9.365285,7.8017187,28.967686,28.657146,56.68881,45.89763,13.725227
image_5910,OM6U3,89.26145,113.826584,122.38145,96.40544,103.39044,157.73596,140.35974,95.57198,112.14195,165.16861,159.84302,103.08835,59.696304,105.0109,106.59678,78.55806,6.065292,26.555752,24.413548,15.288184,34.46496,9.443051,10.595459,17.669632,46.122776,9.424637,7.863134,28.280731,28.416334,56.605354,45.384495,13.068856
image_5911,OM6U3,80.583176,94.78987,99.47564,80.08931,88.027054,122.071365,122.9792,81.11143,79.15467,90.65147,79.62619,67.651436,72.08197,52.18316,47.673134,62.087997,7.3474402,14.656728,13.002901,12.734786,12.850631,11.102099,16.929365,14.084568,10.193757,21.270445,18.672497,7.847807,11.574092,13.408529,12.554449,12.758529
image_5912,OM6U3,112.79895,143.59114,147.72192,97.28373,135.66699,184.56024,183.12672,113.45409,114.45374,141.1376,118.77333,101.53778,92.25064,83.61946,69.46155,79.65987,34.23105,29.700634,21.879349,46.355995,19.81074,16.955564,26.636919,32.657406,29.983112,31.448725,27.629646,12.0432415,43.542286,19.287537,20.630497,29.738512
image_5913,OM6U3,82.882996,97.63753,102.3863,82.49373,90.53902,125.717,126.55548,83.453606,81.53117,93.3728,82.108055,69.80361,74.20354,53.741325,49.258793,63.96031,7.589556,15.0392885,13.358555,13.152746,13.078722,11.35327,17.366827,14.364396,10.490747,21.84572,19.145035,8.13018,11.79902,13.698625,13.030408,12.983517
image_5914,OM6U3,86.977104,113.085045,122.16649,94.83444,102.55788,158.27061,140.8438,95.5121,112.451096,165.61876,160.33784,102.86378,59.44754,105.529396,106.72836,76.66016,7.4721603,27.40739,25.548813,16.415257,35.37242,9.40841,10.62556,18.20807,46.555416,9.461577,7.9083166,29.042595,28.696396,56.796143,45.935238,13.64951
image_5915,OM6U3,121.550896,142.79816,149.60422,120.90135,132.51343,183.65506,184.72656,121.983505,119.38726,136.545,120.2844,102.1826,108.87303,78.872696,72.253525,93.707375,11.134083,21.81788,19.410995,19.212946,19.158352,16.608862,25.174854,21.08933,15.342674,31.72045,27.644999,11.710727,17.427658,20.102665,18.893394,19.150585
image_5916,OM6U3,121.26547,150.10417,143.27518,121.951584,122.61653,185.4368,184.22131,132.93497,102.64509,120.72241,137.02744,119.84142,94.03525,72.69814,79.31015,109.26612,19.15669,19.49644,21.91724,11.2392235,21.19974,25.328436,16.796207,19.190344,11.920791,27.959583,32.037903,15.402102,19.098581,18.919523,20.021513,17.37116
image_5917,OM6U3,112.79895,143.59114,147.72192,97.28373,135.66699,184.56024,183.12672,113.45409,114.45374,141.1376,118.77333,101.53778,92.25064,83.61946,69.46155,79.65987,34.23105,29.700634,21.879349,46.355995,19.81074,16.955564,26.636919,32.657406,29.983112,31.448725,27.629646,12.0432415,43.542286,19.287537,20.630497,29.738512
image_5918,OM6U3,118.90356,151.9367,163.28157,129.52557,137.95651,205.21701,185.13657,130.31924,149.4898,215.66963,210.55817,139.59648,80.815994,140.82292,144.33147,104.82457,10.0094,33.894657,31.434381,21.353897,44.902348,10.710733,11.72846,23.843763,59.51413,10.110225,9.048225,38.154587,38.519604,74.61249,61.299503,18.676641
image_5919,OM6U3,121.26547,150.10417,143.27518,121.951584,122.61653,185.4368,184.22131,132.93497,102.64509,120.72241,137.02744,119.84142,94.03525,72.69814,79.31015,109.26612,19.15669,19.49644,21.91724,11.2392235,21.19974,25.328436,16.796207,19.190344,11.920791,27.959583,32.037903,15.402102,19.098581,18.919523,20.021513,17.37116
image_5920,OM6U3,121.26547,150.10417,143.27518,121.951584,122.61653,185.4368,184.22131,132.93497,102.64509,120.72241,137.02744,119.84142,94.03525,72.69814,79.31015,109.26612,19.15669,19.49644,21.91724,11.2392235,21.19974,25.328436,16.796207,19.190344,11.920791,27.959583,32.037903,15.402102,19.098581,18.919523,20.021513,17.37116
image_5921,OM6U3,75.607315,114.74841,121.61256,60.713398,105.767265,156.86525,137.74751,85.18058,101.64632,163.9667,164.1456,109.749176,39.004147,101.50386,104.72909,66.14601,33.53972,33.01525,25.367668,42.140438,34.44848,8.213292,12.983501,30.731474,53.379143,8.80711,8.347822,31.974684,32.244923,54.141735,54.70961,36.277603
image_5922,OM6U3,121.26547,150.10417,143.27518,121.951584,122.61653,185.4368,184.22131,132.93497,102.64509,120.72241,137.02744,119.84142,94.03525,72.69814,79.31015,109.26612,19.15669,19.49644,21.91724,11.2392235,21.19974,25.328436,16.796207,19.190344,11.920791,27.959583,32.037903,15.402102,19.098581,18.919523,20.021513,17.37116
image_5923,OM6U3,120.06225,146.9526,155.27518,118.71126,133.59183,199.14075,200.60786,119.79527,116.04117,137.29318,116.17694,92.00247,101.94107,62.69618,54.11255,80.28642,16.380934,28.074938,24.351364,26.54787,24.83025,21.981796,32.094025,29.25074,20.701,41.416496,36.126842,16.916546,25.016672,25.14496,21.799572,27.068937
image_5924,OM6U3,75.607315,114.74841,121.61256,60.713398,105.767265,156.86525,137.74751,85.18058,101.64632,163.9667,164.1456,109.749176,39.004147,101.50386,104.72909,66.14601,33.53972,33.01525,25.367668,42.140438,34.44848,8.213292,12.983501,30.731474,53.379143,8.80711,8.347822,31.974684,32.244923,54.141735,54.70961,36.277603
image_5925,OM6U3,59.41571,77.72075,83.847946,64.90679,70.26326,108.67883,96.719635,65.36072,77.177414,113.729996,110.16088,70.54094,40.496796,72.35027,73.11557,52.393517,4.9912853,18.888777,17.57033,11.215977,24.297281,6.501173,7.330513,12.540181,32.135784,6.367842,5.3172574,20.085876,19.79848,39.25261,31.76635,9.3740225
image_5926,OM6U3,121.34171,142.6977,149.55917,120.89676,132.4548,183.65817,184.65376,122.02589,119.25687,136.2934,119.88582,102.115074,108.77901,78.54281,71.94903,93.81293,11.149539,21.881266,19.362753,19.13323,18.89909,16.65207,25.334232,20.912848,15.34808,32.00705,28.048653,11.807589,17.420525,20.12945,18.963549,19.340956
image_5927,OM6U3,63.518806,106.10324,105.46192,54.855526,96.35598,158.59917,165.96606,115.764725,99.361084,142.16556,158.79706,96.88227,90.202644,119.79965,108.97916,71.96926,29.041618,42.369102,57.67067,36.279324,34.04016,8.288706,9.289169,46.46986,20.44664,10.04356,9.700473,41.89164,32.84562,30.54766,27.342533,31.856297
image_5928,OM6U3,90.0546,114.1019,122.59418,97.141655,103.76999,157.62889,140.32768,95.820496,112.297134,165.23105,159.87558,103.29399,59.954987,105.21944,106.818695,79.23628,5.973838,26.150068,24.185762,14.97212,34.26555,9.358332,10.435573,17.43346,46.18978,9.352722,7.802735,28.128336,28.344728,56.607773,45.449257,12.8810625
image_5929,OM6U3,94.938095,122.18522,113.23534,86.95555,95.51114,140.81296,158.15634,102.628006,102.82797,160.44443,165.57718,112.30915,76.66671,106.67247,105.385376,59.461967,16.333672,25.450176,27.365982,7.3617697,18.229214,10.501799,9.436824,35.349483,28.95417,7.8083954,9.4722185,46.526096,13.658243,45.879482,56.75181,28.649961
image_5930,OM6U3,112.79895,143.59114,147.72192,97.28373,135.66699,184.56024,183.12672,113.45409,114.45374,141.1376,118.77333,101.53778,92.25064,83.61946,69.46155,79.65987,34.23105,29.700634,21.879349,46.355995,19.81074,16.955564,26.636919,32.657406,29.983112,31.448725,27.629646,12.0432415,43.542286,19.287537,20.630497,29.738512
image_5931,OM6U3,121.67856,142.94063,149.63046,121.014854,132.58131,183.74564,185.00574,122.11985,119.29552,136.42671,120.21532,102.154144,108.95352,78.69789,72.185005,93.64699,11.1263,21.930696,19.471058,19.224161,19.156013,16.803822,25.400452,21.084814,15.322586,32.044266,27.910297,11.81607,17.40182,20.078897,18.815975,19.16218
image_5932,OM6U3,121.26547,150.10417,143.27518,121.951584,122.61653,185.4368,184.22131,132.93497,102.64509,120.72241,137.02744,119.84142,94.03525,72.69814,79.31015,109.26612,19.15669,19.49644,21.91724,11.2392235,21.19974,25.328436,16.796207,19.190344,11.920791,27.959583,32.037903,15.402102,19.098581,18.919523,20.021513,17.37116
image_5933,OM6U3,135.33716,157.93143,165.14374,134.38992,146.91025,200.39056,201.73227,135.72256,132.56827,150.54294,133.11647,113.66482,121.103294,87.64121,80.29401,104.29095,12.293943,23.26111,20.548084,20.947556,20.678755,16.689686,25.56196,23.392315,16.805513,33.73431,29.925283,13.125397,19.262796,22.32794,20.994202,21.292519
image_5934,OM6U3,69.94887,91.37558,98.71524,76.38133,82.71215,127.954865,113.7939,77.051414,90.7452,133.93613,129.74263,83.06157,47.698242,85.175575,86.06703,61.698746,5.9482455,22.296347,20.586533,13.356824,28.672688,7.6266437,8.579026,14.739185,37.798912,7.672472,6.4148445,23.583591,23.246256,46.106388,37.348866,11.091888
image_5935,OM6U3,162.78079,183.4976,189.74748,161.16537,172.19926,226.576,224.53195,159.46445,155.87709,170.80518,153.15526,136.16887,146.19409,105.60985,97.350174,126.610794,13.689927,22.064857,18.853008,22.460087,19.036495,19.390917,24.836,23.31646,17.092594,37.167385,31.044033,13.8162565,23.043158,26.43581,25.342184,25.711863
image_5936,OM6U3,121.26547,150.10417,143.27518,121.951584,122.61653,185.4368,184.22131,132.93497,102.64509,120.72241,137.02744,119.84142,94.03525,72.69814,79.31015,109.26612,19.15669,19.49644,21.91724,11.2392235,21.19974,25.328436,16.796207,19.190344,11.920791,27.959583,32.037903,15.402102,19.098581,18.919523,20.021513,17.37116
image_5937,OM6U3,121.26547,150.10417,143.27518,121.951584,122.61653,185.4368,184.22131,132.93497,102.64509,120.72241,137.02744,119.84142,94.03525,72.69814,79.31015,109.26612,19.15669,19.49644,21.91724,11.2392235,21.19974,25.328436,16.796207,19.190344,11.920791,27.959583,32.037903,15.402102,19.098581,18.919523,20.021513,17.37116
image_5938,OM6U3,81.914474,106.64597,115.16992,89.36493,96.64722,149.23071,132.78275,89.959366,105.868286,156.32619,151.30005,96.87271,55.713203,99.47005,100.53923,72.136856,6.8962336,25.975927,24.081387,15.591014,33.529068,8.916507,10.014623,17.230265,44.05346,8.996271,7.304774,27.461403,27.106401,53.714314,43.485764,12.896793
image_5939,OM6U3,86.510925,112.85442,121.8615,94.3421,102.234695,157.57668,140.41165,95.07237,111.82063,165.14084,159.79504,102.37406,58.93406,105.08363,106.201904,76.19298,7.085579,27.366518,25.479193,16.415777,35.256638,9.306435,10.574614,18.216135,46.577766,9.429197,7.834696,29.029219,28.571995,56.638317,45.733162,13.483153
image_5940,OM6U3,94.21152,72.64765,79.19106,109.17162,102.70518,120.66762,137.14008,119.77947,122.670685,185.43814,184.32065,132.95847,121.312805,150.0826,143.26248,121.88864,19.285238,19.031736,20.43226,17.427402,11.787064,27.943453,32.065056,15.422231,21.2437,25.268587,16.652452,19.291811,19.230185,19.582436,21.988941,11.124458
image_5941,OM6U3,94.938095,122.18522,113.23534,86.95555,95.51114,140.81296,158.15634,102.628006,102.82797,160.44443,165.57718,112.30915,76.66671,106.67247,105.385376,59.461967,16.333672,25.450176,27.365982,7.3617697,18.229214,10.501799,9.436824,35.349483,28.95417,7.8083954,9.4722185,46.526096,13.658243,45.879482,56.75181,28.649961
image_5942,OM6U3,121.48834,142.77737,149.54086,120.90506,132.47626,183.15245,184.2726,122.076965,119.325226,136.18327,120.15099,102.17267,108.806496,78.71484,72.26046,93.65561,11.14794,21.8111,19.371174,19.145922,19.016169,16.321411,24.819363,21.093214,15.259463,31.529312,27.438131,11.682304,17.396688,20.062866,18.891455,19.11572
image_5943,OM6U3,121.92831,143.3059,150.14084,121.38863,132.96622,184.33798,185.46292,122.58379,119.809845,137.07172,120.7012,102.6534,109.24919,79.104904,72.55548,94.21173,11.301873,21.944511,19.4934,19.211725,19.140688,16.749401,25.418682,21.210821,15.3659115,32.128193,27.845215,11.895211,17.471096,20.136927,18.954271,19.204746
image_5944,OM6U3,121.01437,146.22382,154.04779,120.022675,133.91298,192.75003,194.03827,121.62904,118.21097,138.06114,119.00761,97.69711,105.6077,69.78882,62.011234,87.526085,13.521834,25.69992,22.785334,22.977621,22.698782,18.289766,27.98182,25.294142,18.445581,36.854603,32.590115,14.303225,20.933098,23.844597,22.068401,22.937607
image_5945,OM6U3,94.938095,122.18522,113.23534,86.95555,95.51114,140.81296,158.15634,102.628006,102.82797,160.44443,165.57718,112.30915,76.66671,106.67247,105.385376,59.461967,16.333672,25.450176,27.365982,7.3617697,18.229214,10.501799,9.436824,35.349483,28.95417,7.8083954,9.4722185,46.526096,13.658243,45.879482,56.75181,28.649961
image_5946,OM6U3,121.12891,143.9413,151.12497,120.65436,132.9924,186.95807,188.02365,122.09262,119.038025,137.24814,120.06407,100.97677,107.78527,76.148026,69.217285,91.88934,11.782865,23.28448,20.604113,20.216959,20.247026,17.237255,26.239681,22.162025,16.214302,33.597454,29.2852,12.458516,18.175076,21.133535,20.039513,20.23868
image_5947,OM6U3,121.26547,150.10417,143.27518,121.951584,122.61653,185.4368,184.22131,132.93497,102.64509,120.72241,137.02744,119.84142,94.03525,72.69814,79.31015,109.26612,19.15669,19.49644,21.91724,11.2392235,21.19974,25.328436,16.796207,19.190344,11.920791,27.959583,32.037903,15.402102,19.098581,18.919523,20.021513,17.37116
image_5948,OM6U3,91.70383,107.93671,113.02139,91.36261,100.19883,139.00156,139.86487,92.25776,90.14304,103.32095,90.798965,77.15817,82.12934,59.40854,54.493416,70.84755,8.357681,16.708603,14.766667,14.529843,14.445898,12.700518,19.275988,15.897709,11.552721,24.19252,21.064516,8.881516,13.103567,15.18512,14.318782,14.456845
image_5949,OM6U3,86.686356,112.68709,121.59145,94.62249,102.27782,157.3631,139.90689,94.98072,111.6383,164.6795,159.63159,102.286865,59.047604,104.84997,106.05495,76.472305,7.2472353,27.125721,25.234455,16.15212,35.011185,9.36799,10.491174,18.049238,46.3566,9.374777,7.823417,28.79543,28.397392,56.498684,45.670986,13.455393
image_5950,OM7U4,93.22147,93.27641,90.94524,95.19741,100.74239,116.230606,123.066284,120.42178,117.066124,147.29526,153.51756,122.718895,119.33447,133.14316,133.92038,103.975876,39.75879,18.329975,26.110119,34.287903,23.034498,23.648508,24.746061,19.198784,25.441216,37.306538,40.657352,30.192478,39.561157,30.993404,21.515547,44.949196
image_5951,OM7U4,121.45788,127.41958,129.43417,125.122154,124.62252,137.11604,133.11478,116.726944,121.156235,123.46649,117.78648,112.26727,113.341194,107.14694,105.222244,114.84069,5.7743883,11.056734,11.752094,6.550068,8.178552,21.930628,18.756468,12.425445,9.588795,13.759591,12.019044,5.3324327,8.90884,11.3869095,10.934491,5.6819706
image_5952,OM7U4,84.43866,114.17813,89.68205,76.644844,112.40539,149.38245,127.091415,73.684326,94.2242,158.53807,163.21017,89.45076,54.07132,94.28318,115.68973,71.318016,17.028732,33.414494,18.947296,9.301454,43.597282,12.168058,26.57429,24.666685,43.804577,13.7843485,19.304674,38.069054,22.997175,57.08324,52.128918,27.688643
